comment_id,comment_text,segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
695,"Pak, klu mau meninggikan meteran bayar nggak ya? Karena letaknya ada dibawah sekali dan sangat menyusahkan petugas klu mau cek meteran",karena letak ada sekali sangat menyusahkan petugas cek meter,karena letak ada sekali sangat susah tugas cek meter,Meteran (Macet/Bermasalah),Air Tidak Mengalir,0.24571452681446387
704,Wes sebulan lebih cuma di inspeksi saja dan belum ada tindakan lanjut. Karena meteran air buram dan ndak muter),sudah sebulan lebih inspeksi belum ada tindakan .,sudah bulan lebih inspeksi belum ada tindak .,Pelayanan,Meteran (Macet/Bermasalah),0.7151307179490193
709,tambak wedi baru kpnkah krn meteran sdh buram,tambak takut baru kapan kah,tambak takut baru kapan kah,Pelayanan,Air Tidak Mengalir,0.480233790350832
718,Kak kalau hanya gak bisa di putar karna terlalu sering terkena air hujan gitu apa perlu diganti juga?,karena terkena air hujan perlu ganti ?,karena kena air hujan perlu ganti ?,Meteran (Macet/Bermasalah),Lainnya,0.42319509974570535
729,"Selamat malam admin, permisi mau tanya apakah di daerah pakis ada perbaikan? Karena air kotor banget saat dikrkuarkan jika memang ada perbaikan berapa lama karena udah 2 hari air kotor, harus nguras bak mandi terus kalau seperti ini",karena air kotor sekali di keluarkan memang ada perbaikan lama,karena air kotor sekali di keluar memang ada baik lama,Air Kotor/Bau,Air Tidak Mengalir,0.4143899012811233
733,Sudah 2minggu lebih air didaerah jambangan mengicil. Sudah lapor bolak balik tapi belum ada petugas yg datang buat mengecek.,tapi belum ada petugas datang cek .,tapi belum ada tugas datang cek .,Pelayanan,Air Tidak Mengalir,0.5029036435684888
746,Min. Ini pdam saya mati sekitar tgl segini. Saya call pdam sby .. ada.petugas datang. Tapi petugas bersikeras tekanan. Jadi harus langsung pompa. Ga bisa melalui tandon. Padahal kanan kiri bisa. Dan di depan ada galian pipa hitam baru yang sambung dalam.sedangkan saya belum. Ini gimana ya? Nanti call pdam tetap petugasnya itu lagi dan ybs tidak ada solusi lain selain bypas pompa. Tidak adakah petugas lain yang bisa bantu ya untuk case ini?,admin . pdam mati tanggal segini . call pdam surabaya . ada . petugas datang .,admin . pdam mati tanggal gin . call pdam surabaya . ada . tugas datang .,Pelayanan,Lainnya,0.37091855220264947
746,Min. Ini pdam saya mati sekitar tgl segini. Saya call pdam sby .. ada.petugas datang. Tapi petugas bersikeras tekanan. Jadi harus langsung pompa. Ga bisa melalui tandon. Padahal kanan kiri bisa. Dan di depan ada galian pipa hitam baru yang sambung dalam.sedangkan saya belum. Ini gimana ya? Nanti call pdam tetap petugasnya itu lagi dan ybs tidak ada solusi lain selain bypas pompa. Tidak adakah petugas lain yang bisa bantu ya untuk case ini?,padahal kanan kiri . ada galian pipa hitam baru sambung dalam .,padahal kanan kiri . ada gali pipa hitam baru sambung dalam .,Lainnya,Air Tidak Mengalir,0.36020969609778075
750,ini mati lagi airnya daerah Krembangan. Semalam keluar tapi kecil banget dan tidak lancar. Tolonglah pak solusinya gimana ini?,mati air daerah krembangan . tadi malam keluar,mati air daerah krembangan . tadi malam keluar,Air Tidak Mengalir,Lainnya,0.5585442210686958
753,"Di daerak saya ketintang baru selatan lotus regency airnya keluar kecil sekali. Tapi menghubungi Call Center sulit sekali, dari dulu jg sangat sulit komplain ke pdam lambat sekali minta toling yg professional","tapi menghubungi call center sulit sekali , sangat sulit komplain pdam lambat sekali profesional","tapi hubung call center sulit sekali , sangat sulit komplain pdam lambat sekali profesional",Pelayanan,Air Tidak Mengalir,0.7984188911468378
757,tagihan air 2 bulan terakhir tiba2 membengkak jd 2 juta rupiah dr tagihan awal yg cuma kisaran 80rb sampai 100 rb. tidak ada detail rinci tagihan pdhl hanya pemakaian rumah tangga biasa. petugas datang jg cuma lihat meteran dan bilang semua normal tanpa jelaskan detail rincian nya. sungguh diluar nalar 🙏🏻,tagihan air membengkak juta rupiah tagihan awal kisaran sampai . tidak ada detail rinci tagihan,tagih air bengkak juta rupiah tagih awal kisar sampai . tidak ada detail rinci tagih,Harga,Kebocoran,0.4969800589426672
764,"pemakaian saya sejak bulan sept kurang lebih sama, tapi kenapa nilai tagihannya hingga januari 2023 ini naik terus","pemakaian september lebih ,","pakai september lebih ,",Pemakaian,Lainnya,0.40395373953012886
764,"pemakaian saya sejak bulan sept kurang lebih sama, tapi kenapa nilai tagihannya hingga januari 2023 ini naik terus",tapi nilai tagihan hingga januari naik,tapi nilai tagih hingga januari naik,Harga,Lainnya,0.39754163287617134
768,"pencatatan meter tidak sesuai. angka meter saat ini 2361 tapi sudah dicatat 2364,   dan ada salah penjumlahan  dari  meter bulan lalu 2361 meter kini 2364 total pemakaian harusnya 3 m di tulis 10m",lalu meter kini total pemakaian harus tulis,lalu meter kini total pakai harus tulis,Pemakaian,Meteran (Macet/Bermasalah),0.5547282650379096
770,Selamat pagi PakBu. Mohon dibantu air PDAM saya sudah dua Minggu nggak keluar. Tapi Sampai sekarang belum ada petugas yang mengecek ke rumah. Apa aplikasi ini masih berfungsi ya  kok nggak ada respon sama sekali,selamat pagi . mohon bantu air pdam sudah tidak keluar .,selamat pagi . mohon bantu air pdam sudah tidak keluar .,Air Tidak Mengalir,Lainnya,0.42679857041734304
793,"meteran air gak normal, padahal tdk ada pemakaian tp jarum meteran jalan terus.dirmh hanya dipakai untuk 1 org,tetapi kok  pemakaiannya byk sekali.",padahal tidak ada pemakaian,padahal tidak ada pakai,Pemakaian,Lainnya,0.4869857250784858
793,"meteran air gak normal, padahal tdk ada pemakaian tp jarum meteran jalan terus.dirmh hanya dipakai untuk 1 org,tetapi kok  pemakaiannya byk sekali.",tetapi pemakaian banyak sekali .,tetapi pakai banyak sekali .,Pemakaian,Harga,0.6092223071368024
797,"Petugas tidak pernah datang utk catat pemakaian setelah ganti meter. Tolong dibantu dan diperhatikan, karena saya tidak mau terjadi lagi kejadian salah ukur yg menyebabkan saya harus bayar 2 jt tagihan air meskipun itu bukan kesalahan saya.","petugas tidak datang catat pemakaian ganti meter . bantu perhati ,","tugas tidak datang catat pakai ganti meter . bantu perhati ,",Pelayanan,Meteran (Macet/Bermasalah),0.4288310999792836
801,"tagihan nya naik drastis, terus kenapa kok gak pernah ada pengecekan lagi padahal penggunaan air cuman bisa jam 3 pagi saja",padahal penggunaan air cuman jam pagi,padahal guna air cuman jam pagi,Harga,Air Tidak Mengalir,0.3468873367054731
807,2 bulan terakhir tagihan 3X lipat..sedangkan pemakain biasa2 saja,sedangkan pemakaian,sedang pakai,Pemakaian,Lainnya,0.5081486702818063
809,pemakaian rata2 selama ini perbulan tidak lebih dari 30 m3. tapi sejak meteran diganti tagihan saya membengkak  129m3. tolong cek meteran rumah saya.,pemakaian tidak lebih .,pakai tidak lebih .,Pemakaian,Harga,0.4278931332556351
812,air merembes dari meteran saat keran dibuka. koreksi keluhan no PN2023000000214 karena no HP salah ketik,air merembes meter keran buka . koreksi keluhan pn,air rembes meter keran buka . koreksi keluh pn,Meteran (Macet/Bermasalah),Lainnya,0.3357492010141854
816,tagihan tdk wajar Krn biasa pemakaian 10-12 kubig tp d bln januari SMP 42 kubig dan tdk d kontrol oleh petugas,karena pemakaian kubik,karena pakai kubik,Pemakaian,Harga,0.5147253744226897
816,tagihan tdk wajar Krn biasa pemakaian 10-12 kubig tp d bln januari SMP 42 kubig dan tdk d kontrol oleh petugas,tapi januari sampai kubik tidak kontrol petugas,tapi januari sampai kubik tidak kontrol tugas,Pemakaian,Air Tidak Mengalir,0.3455197347005607
817,apa ini tidak salah ya pencatatan meteran nya. Karena pemakaian bulan desember 2022. awal 2310-2334. terus bulan Januari 2023 kok jd awal 2284-2334.,tidak salah pencatatan meter nya .,tidak salah catat meter nya .,Pelayanan,Meteran (Macet/Bermasalah),0.34478186190188115
817,apa ini tidak salah ya pencatatan meteran nya. Karena pemakaian bulan desember 2022. awal 2310-2334. terus bulan Januari 2023 kok jd awal 2284-2334.,karena pemakaian desember . awal . januari awal .,karena pakai desember . awal . januari awal .,Pemakaian,Harga,0.3846360490670149
819,meteran muter cepat tapi air pelan sekali,tapi air pelan sekali,tapi air pelan sekali,Air Tidak Mengalir,Air Kotor/Bau,0.46523742417445635
828,"Biasanya hanya tercatat sebanyak 5 kubik, tapi bulan ini kok tercatat 33 kubik","tercatat kubik ,","catat kubik ,",Pemakaian,Harga,0.6093822065183209
828,"Biasanya hanya tercatat sebanyak 5 kubik, tapi bulan ini kok tercatat 33 kubik",tapi tercatat kubik,tapi catat kubik,Pemakaian,Lainnya,0.5287419436556287
839,minta untuk perubahan kode tarif. karena posisi rumah kita berada di gang pertolongan ..harusnya 3A kenapa berubah menjadi 4A,karena posisi rumah gang pertolongan . harus berubah,karena posisi rumah gang tolong . harus ubah,Perubahan Kode Tarif,Lainnya,0.3360818991675731
853,"jarang dipakai cuc, penghuni 3 orang tetapi meteran kok sangat banyak tiap bulannya,","tetapi meter sangat banyak ,","tetapi meter sangat banyak ,",Pemakaian,Lainnya,0.31300701888869875
859,"tagihan pdam saya kok dikenakan kelompok tarif2.1 bukan kode tarif 1.3 mohon ditinjau kembali,karna tetangga sebelah saya termasuk kelompok tarif 1.3","tagihan pdam kena kelompok tarif . bukan kode tarif . mohon tinjau ,","tagih pdam kena kelompok tarif . bukan kode tarif . mohon tinjau ,",Perubahan Kode Tarif,Harga,0.5937103005827075
859,"tagihan pdam saya kok dikenakan kelompok tarif2.1 bukan kode tarif 1.3 mohon ditinjau kembali,karna tetangga sebelah saya termasuk kelompok tarif 1.3",karena tetangga sebelah kelompok tarif .,karena tetangga belah kelompok tarif .,Lainnya,Perubahan Kode Tarif,0.3718067036335907
880,Mohon diperiksa kembali kode tarif dasar yang dipakai untuk menentukan tagihan di rumah saya. Karena biaya tagihan jadi lebih tinggi dibandingkan dengan rumah lain dalam kawasan yang sama,karena biaya tagihan lebih banding rumah dalam kawasan,karena biaya tagih lebih banding rumah dalam kawasan,Harga,Air Tidak Mengalir,0.312056083261052
910,meter air berputar cepat tapi air yang didapat sedikit,tapi air didapat sedikit,tapi air dapat sedikit,Air Tidak Mengalir,Air Kotor/Bau,0.5735918561970016
913,"slip catat meter periode Februari 2023 tercatat 4041m, padahal di meteran masih 4017m hari ini tgl 26 januari 2023..mohon penjelasannya.,terima kasih","slip catat meter periode februari tercatat ,","slip catat meter periode februari catat ,",Pemakaian,Pelayanan,0.49739612476256334
914,mohon meteran ditempat saya untuk dicek..Karena pemakaian tidak berlebihan tetapi tarifnya sampai 470.000.mohon di cek meterannya sapa tau ada kebocoran.trimakasih,mohon meter cek .,mohon meter cek .,Meteran (Macet/Bermasalah),Lainnya,0.6366712208286327
914,mohon meteran ditempat saya untuk dicek..Karena pemakaian tidak berlebihan tetapi tarifnya sampai 470.000.mohon di cek meterannya sapa tau ada kebocoran.trimakasih,karena pemakaian tidak berlebihan,karena pakai tidak lebih,Pemakaian,Harga,0.38342115452984976
919,"kenapa pemakain 17 m3 bayar sampe 44190, beda dengan tetangga  kanan 3 rumah dari rumah saya pemakaian 18 m3 bayar cuma 22rb, tarif kok bisa beda, padahal rumah tetangga tingkat punya saya tidak, mohon penjelasannya","pemakaian bayar sampai , beda tetangga kanan rumah rumah pemakaian bayar , tarif beda ,","pakai bayar sampai , beda tetangga kanan rumah rumah pakai bayar , tarif beda ,",Pemakaian,Lainnya,0.45049668136016746
920,meteran tidak dapat dibaca karena berair dalamnya,karena berair dalam,karena air dalam,Meteran (Macet/Bermasalah),Air Kotor/Bau,0.36846395631874473
923,"Meter pemakaian rata2 per bln 18m3, tp mulai oktober 2022 smp skrg menjadi 49 m3, tarif gol sblmnya 4A, skrng berubah menjdi 2.1","tapi oktober sampai sekarang , tarif golongan , sekarang berubah menjdi .","tapi oktober sampai sekarang , tarif golong , sekarang ubah menjdi .",Perubahan Kode Tarif,Pelayanan,0.3955691999476073
929,tagihan bulanan beda jauh dengan kebanyakan tetangga padahal pemakaian hampir sama,tagihan bulanan beda kebanyakan tetangga,tagih bulan beda banyak tetangga,Harga,Lainnya,0.4478451062303782
932,rmh kosong tp ada pemakaian yg sangat tdk masuk akalberlebihan sangat sangat luar biasa,tapi ada pemakaian sangat tidak masuk akal berlebihan sangat sangat,tapi ada pakai sangat tidak masuk akal lebih sangat sangat,Pemakaian,Lainnya,0.5341005973389955
933,"PDAM singkatan Perusahaan Daerah Air Minum,, masak airnya model air kali,, padahal hari minggu bak air baru dibersihkan","pdam singkatan perusahaan daerah air minum , masak air model air ,","pdam singkat usaha daerah air minum , masak air model air ,",Air Kotor/Bau,Air Tidak Mengalir,0.5235418749917018
943,dua bulan ini tagihan kami melonjak sangat tinggi.. hingga jutaan rupiah padahal kami cm rumah tangga biasa mohon dicek kembali tagihan untuk no pelanggan saya,tagihan melonjak sangat . hingga jutaan rupiah,tagih lonjak sangat . hingga juta rupiah,Harga,Meteran (Macet/Bermasalah),0.48617062262510125
944,Air yg keluar keruh kak alias kotor lalu keluar nya juga pelan kak air nya,air keluar keruh kakak alias kotor,air keluar keruh kakak alias kotor,Air Kotor/Bau,Air Tidak Mengalir,0.4612923432957282
947,kebocoran pipa lalu perlu penggantian materan karena usang,karena usang,karena usang,Meteran (Macet/Bermasalah),Pemasangan,0.46792708246724823
952,"Saya ragu dengan meteran ini, mohon dilakukan test meter, sedangkan kalo telpn saya tidak di angkat bisa wa atau telpn kembali, jangan cuma telpn sekali bilang tlpn tidak di angkat,","ragu meter , mohon lakukan uji meter ,","ragu meter , mohon laku uji meter ,",Meteran (Macet/Bermasalah),Air Tidak Mengalir,0.30243306232918743
955,"setiap bulan tagihannya naik trus, biasanya sekitar 25 35 rb, baik jadi 55 rb, bln ini jadi 97 rb, hmpr.100.rb, naiknya kok hmpr 3x, pdhl tdk ada tamu yg nginap, isi.penghuni trtap hny 3 org","padahal tidak ada tamu nginap , isi . penghuni tetap","padahal tidak ada tamu nginap , isi . huni tetap",Harga,Pelayanan,0.28317890838537507
957,meteran tidak terbaca krn berembun,karena berembun,karena embun,Meteran (Macet/Bermasalah),Pemasangan,0.30798343807853595
961,ini tarif yg salah kok blm diganti ya padahal petugas sdh cek ke rumah,padahal petugas sudah cek rumah,padahal tugas sudah cek rumah,Pelayanan,Lainnya,0.3165494133280273
965,Kran di sebelah meteran bocor.  Jika posisi kran dibuka meteran tetap berputar padahal semua kran mati.,keran sebelah meter bocor . posisi keran buka meter tetap berputar,keran belah meter bocor . posisi keran buka meter tetap putar,Kebocoran,Meteran (Macet/Bermasalah),0.6168159375332214
965,Kran di sebelah meteran bocor.  Jika posisi kran dibuka meteran tetap berputar padahal semua kran mati.,padahal keran mati .,padahal keran mati .,Meteran (Macet/Bermasalah),Harga,0.4615157372896619
966,"Dibutuhkan penggantian meter air dikarenakan sudah berkarat, agak buram dan mungkin ada kebocoran karena tempat meteran selalu penuh dengan air. Terima kasih.","butuh pergantian meter air sudah berkarat , agak buram mungkin ada kebocoran","butuh ganti meter air sudah karat , agak buram mungkin ada bocor",Meteran (Macet/Bermasalah),Kebocoran,0.4170400866652093
966,"Dibutuhkan penggantian meter air dikarenakan sudah berkarat, agak buram dan mungkin ada kebocoran karena tempat meteran selalu penuh dengan air. Terima kasih.",karena meter selalu penuh air . terima kasih .,karena meter selalu penuh air . terima kasih .,Meteran (Macet/Bermasalah),Lainnya,0.31501969359248705
980,"kode tarif saya tiba2 berubah jd 2.2, yg awalnya 2.1, padahal rumah saya sesuai syarat kode tarif 2.1. tolong lakukan perubahan kode tarif saya ke 2.1","kode tarif berubah . , . ,","kode tarif ubah . , . ,",Perubahan Kode Tarif,Harga,0.8781818288782379
980,"kode tarif saya tiba2 berubah jd 2.2, yg awalnya 2.1, padahal rumah saya sesuai syarat kode tarif 2.1. tolong lakukan perubahan kode tarif saya ke 2.1",padahal rumah syarat kode tarif . perubahan kode tarif .,padahal rumah syarat kode tarif . ubah kode tarif .,Perubahan Kode Tarif,Harga,0.835062177788153
982,sudah lapor TDA 2015 air tidak keluar dan sudah kekantor pdam gubeng  bolak balik tapi tidak ada solusi or air keluar. sudah diganti meter 3x tp tetap gak keluar airnya. terakhir lapor bulan November 2022,sudah lapor air tidak keluar sudah kantor pdam gubeng berkali kali,sudah lapor air tidak keluar sudah kantor pdam gubeng kali kali,Air Tidak Mengalir,Lainnya,0.4554805447328283
982,sudah lapor TDA 2015 air tidak keluar dan sudah kekantor pdam gubeng  bolak balik tapi tidak ada solusi or air keluar. sudah diganti meter 3x tp tetap gak keluar airnya. terakhir lapor bulan November 2022,tapi tetap tidak keluar air . lapor november,tapi tetap tidak keluar air . lapor november,Air Tidak Mengalir,Lainnya,0.5509866133252475
985,ad kebocoran di pipa dekat meteran. sudah lapor petugas pencatat meteran tapi belum ada petugas pembetulan.,tapi belum ada petugas pembetulan .,tapi belum ada tugas betul .,Kebocoran,Air Tidak Mengalir,0.5752369417000398
994,meteran minta ganti krn tdk dpt terlihat  angkanya,karena tidak angka,karena tidak angka,Meteran (Macet/Bermasalah),Pelayanan,0.4576870488995481
1008,"Salam Sejahtera, saya dengan pelanggan 2161550 mohon untuk diganti meter air karena sudah 7 bulan ini angka pemakaian 0m3, dan maaf ini laporan saya yang ke 7.  Demikian laporan saya atas perhatian nya saya ucapkan Terima Kasih","karena sudah angka pemakaian , maaf laporan . laporan perhatian nya terima kasih","karena sudah angka pakai , maaf lapor . lapor perhati nya terima kasih",Pemakaian,Lainnya,0.450888587308826
