comment_id,comment_text,segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
441,Min area kodam air nya kok mati? tetapi Tidak ada info pemberitahuan,tetapi tidak ada informasi pemberitahuan,tetapi tidak ada informasi pemberitahuan,Pelayanan,Air Tidak Mengalir,0.6886966535993451
442,Mohon bantuannya untuk pembatalan pengaduan PDAM karena sudah teratasi bagaimana ya :folded_hands:,mohon bantu pembatalan pengaduan pdam,mohon bantu batal adu pdam,Pelayanan,Lainnya,0.5900690888582709
442,Mohon bantuannya untuk pembatalan pengaduan PDAM karena sudah teratasi bagaimana ya :folded_hands:,karena sudah teratasi,karena sudah atas,Pelayanan,Lainnya,0.4803863039213997
453,"Min klo udah download apk CIS, tp lupa ga catat meteran mandiri gmn ya?",tapi lupa ga catat meter mandiri ?,tapi lupa ga catat meter mandiri ?,Lainnya,Meteran (Macet/Bermasalah),0.5948565408807857
454,"air mati sebelum masuk meteran tetapi tidak ada tindakan yang baik dari pihak PDAM, pelaporan hanya cmn bertugas melapor tanpa ada konfirmasi pengerjaan yg jelas, laporan setelah tinjau pun tidak akurat, kacau",air mati masuk meter,air mati masuk meter,Air Tidak Mengalir,Kebocoran,0.49171861330052435
457,"TOLONG YA! JAMAN UDAH CANGGIH. KENAPA SIH HARUS ADA PETUGAS CEK METERAN PDAM? MANA MAIN MASUK PAGAR, PADAHAL PAGAR UDAH DI GRENDEL. TOLONG PETUGAS YG DI DAERAH GADING ITU.","! jaman sudah canggih . sih harus ada petugas cek meter pdam ? main masuk pagar ,","! jaman sudah canggih . sih harus ada tugas cek meter pdam ? main masuk pagar ,",Pelayanan,Lainnya,0.24492503178433592
457,"TOLONG YA! JAMAN UDAH CANGGIH. KENAPA SIH HARUS ADA PETUGAS CEK METERAN PDAM? MANA MAIN MASUK PAGAR, PADAHAL PAGAR UDAH DI GRENDEL. TOLONG PETUGAS YG DI DAERAH GADING ITU.",padahal pagar sudah kunci . petugas daerah gading .,padahal pagar sudah kunci . tugas daerah gading .,Pelayanan,Air Tidak Mengalir,0.4412423927422422
458,Pdam mati jam 3 tapi tidak ada pemberitahuan:woman_facepalming::woman_facepalming:,pdam mati jam,pdam mati jam,Air Tidak Mengalir,Pelayanan,0.5634030455410691
460,"@pdamsuryasembada nyalain airnya min , air mati tapi tanpa pemberitahuan, menghambat aktifitas pagi aja :crying_face:","tapi pemberitahuan , menghambat aktivitas pagi","tapi pemberitahuan , hambat aktivitas pagi",Pelayanan,Lainnya,0.7386442890351893
489,Murah tapi butek kotor,murah,murah,Harga,Lainnya,0.48814405956979273
500,"Air PDAM murah tapi butek,percuma cak",air pdam murah,air pdam murah,Harga,Lainnya,0.3865691738315425
514,"Halo kak, kebraon sek suwe ta murupe? Sedangkan gaonok info blas moro2 mati rek","halo kakak , kebraon lama ta nyala ?","halo kakak , kebraon lama ta nyala ?",Air Tidak Mengalir,Lainnya,0.7274704675433513
514,"Halo kak, kebraon sek suwe ta murupe? Sedangkan gaonok info blas moro2 mati rek",sedangkan ada informasi sama sekali mati kawan,sedang ada informasi sama sekali mati kawan,Pelayanan,Air Tidak Mengalir,0.6440921799794845
563,"Mbok ngasih pengumuman dulu baru dimatikan min, ini malah sebaliknya bolak balik komplain tp gak diperhatikan sarannya customer, kan klo ada acara perbaikan itu ada planningnya gak grusak grusuk","kasih pengumuman mati admin , berkali kali komplain","kasih umum mati admin , kali kali komplain",Air Tidak Mengalir,Lainnya,0.6149997033125253
563,"Mbok ngasih pengumuman dulu baru dimatikan min, ini malah sebaliknya bolak balik komplain tp gak diperhatikan sarannya customer, kan klo ada acara perbaikan itu ada planningnya gak grusak grusuk","tapi tidak perhati saran pelanggan , kan ada perbaikan ada rencana tidak","tapi tidak perhati saran langgan , kan ada baik ada rencana tidak",Pelayanan,Air Tidak Mengalir,0.33187291328091395
567,"Tolong dong, daerah hr muhammad tepatnya dukuh kawal kali kendal air kok mati nyala pun malem. Pdhal kemarin2 sudah lancar, knp balik lagi seperti ini?","padahal sudah lancar , berkali kali ?","padahal sudah lancar , kali kali ?",Air Tidak Mengalir,Lainnya,0.675535959443499
589,airnya mati sampai kpn ya? kenapa pemadaman air nya di saat orang sedang mau aktivitas? area terdampak nya kedurus ini mati,sedang aktivitas ? area dampak nya kedurus mati,sedang aktivitas ? area dampak nya kedurus mati,Air Tidak Mengalir,Lainnya,0.49634007541068004
615,Maaf mau tanya pak saya sudah dftar sudah di surve juga tapi belum dapat wa atau pemberitahuan dari kantor untuk pembayaran dan no kontraknya gimana ya pak,maaf sudah daftar sudah survei,maaf sudah daftar sudah survei,Pemasangan,Lainnya,0.38009451594535054
615,Maaf mau tanya pak saya sudah dftar sudah di surve juga tapi belum dapat wa atau pemberitahuan dari kantor untuk pembayaran dan no kontraknya gimana ya pak,tapi belum whatsapp pemberitahuan kantor pembayaran kontrak,tapi belum whatsapp pemberitahuan kantor bayar kontrak,Pelayanan,Air Tidak Mengalir,0.5967919758972553
635,Di Daerah saya masih kesulitan air. Kalau mau air kita harus nampung air hujan dulu karena belum ada sambungan PDAM masuk ke rumah padahal dekat dengan kota besar bukan di pelosok desa desa. :crying_face:sudah lama seperti ini sedih nya,daerah kesulitan air . air harus tampung air hujan,daerah sulit air . air harus tampung air hujan,Air Tidak Mengalir,Lainnya,0.6139042976481373
635,Di Daerah saya masih kesulitan air. Kalau mau air kita harus nampung air hujan dulu karena belum ada sambungan PDAM masuk ke rumah padahal dekat dengan kota besar bukan di pelosok desa desa. :crying_face:sudah lama seperti ini sedih nya,karena belum ada sambungan pdam masuk rumah,karena belum ada sambung pdam masuk rumah,Pelayanan,Lainnya,0.2748000691978962
641,Pengajuan selalu diundur2 kayabundur2 dari 2024 tapi sampai sekarang blm jelas kendala apanjuga ndak ada info sampai apk cis sdh dihapus,pengajuan selalu undur,aju selalu undur,Pemasangan,Lainnya,0.6064603486923237
653,"karangan wiyung hari ini 7 maret gak keluar,,tapi tetangga kanan kiri air nya normal","karangan wiyung maret tidak keluar ,","karang wiyung maret tidak keluar ,",Air Tidak Mengalir,Lainnya,0.4797535624012182
673,"min tlg d cek,q mau byr tagihan ini tp koq GK bisa kluar tagihan nya,katanya pembayaran periode 1 mulai tgl 1-15,lah skrg msh tgl 14 koq GK bisa kluar tagihan nya,tlp ke cs malah d suruh byr tgl 16 saja sekalian byr tagihan bulan selanjutnya","admin cek , bayar tagihan","admin cek , bayar tagih",Harga,Lainnya,0.48719357257286633
673,"min tlg d cek,q mau byr tagihan ini tp koq GK bisa kluar tagihan nya,katanya pembayaran periode 1 mulai tgl 1-15,lah skrg msh tgl 14 koq GK bisa kluar tagihan nya,tlp ke cs malah d suruh byr tgl 16 saja sekalian byr tagihan bulan selanjutnya","tapi ga keluar tagihan nya , katanya pembayaran periode tanggal , sekarang tanggal ga keluar tagihan nya , telepon cs suruh bayar tanggal bayar tagihan","tapi ga keluar tagih nya , kata bayar periode tanggal , sekarang tanggal ga keluar tagih nya , telepon cs suruh bayar tanggal bayar tagih",Harga,Lainnya,0.30174119974443975
693,"Punya saya meteran mati, sudah TTD di aplikasi tapi petugas sampai skrg gak ada lanjutan min","meter mati , sudah tanda tangan aplikasi","meter mati , sudah tanda tangan aplikasi",Meteran (Macet/Bermasalah),Pelayanan,0.6207816396937249
695,"Pak, klu mau meninggikan meteran bayar nggak ya? Karena letaknya ada dibawah sekali dan sangat menyusahkan petugas klu mau cek meteran",", meninggikan meter bayar tidak ?",", tinggi meter bayar tidak ?",Meteran (Macet/Bermasalah),Harga,0.5099162911808163
695,"Pak, klu mau meninggikan meteran bayar nggak ya? Karena letaknya ada dibawah sekali dan sangat menyusahkan petugas klu mau cek meteran",karena letak ada menyusahkan petugas cek meter,karena letak ada susah tugas cek meter,Meteran (Macet/Bermasalah),Lainnya,0.2937779102692147
697,"Byk yg protes kl stlh diganti meteran maka tagihannya sdh naik tajam padahal org nya ya sama persis bertahun2, bener ya?",banyak protes ganti meter maka tagihan sudah naik tajam,banyak protes ganti meter maka tagih sudah naik tajam,Harga,Meteran (Macet/Bermasalah),0.4449036406500326
704,Wes sebulan lebih cuma di inspeksi saja dan belum ada tindakan lanjut. Karena meteran air buram dan ndak muter),sudah sebulan lebih inspeksi belum ada tindakan .,sudah bulan lebih inspeksi belum ada tindak .,Pelayanan,Meteran (Macet/Bermasalah),0.8329054204011956
709,tambak wedi baru kpnkah krn meteran sdh buram,tambak takut,tambak takut,Lainnya,Air Tidak Mengalir,0.5239365279344633
710,"Lapor meteran buram, tapi cuma dilihat,dicatat trus belum ada tindakan lanjutan","tapi dilihat , catat","tapi lihat , catat",Pemakaian,Lainnya,0.6238445326814329
718,Kak kalau hanya gak bisa di putar karna terlalu sering terkena air hujan gitu apa perlu diganti juga?,karena terkena air hujan perlu ganti ?,karena kena air hujan perlu ganti ?,Meteran (Macet/Bermasalah),Lainnya,0.39281706437989894
724,"Permisi admin mau tanya.. Hari ini ada petugas pdam yg datang dan bilang kalau ada program dri pdam untuk meteran yang sudah 5 tahun di ganti baru tapi gratis, apa itu benar ya min?","tapi gratis , benar admin ?","tapi gratis , benar admin ?",Harga,Lainnya,0.7866175622272893
729,"Selamat malam admin, permisi mau tanya apakah di daerah pakis ada perbaikan? Karena air kotor banget saat dikrkuarkan jika memang ada perbaikan berapa lama karena udah 2 hari air kotor, harus nguras bak mandi terus kalau seperti ini","selamat malam admin , permisi daerah pakis ada perbaikan ?","selamat malam admin , permisi daerah pakis ada baik ?",Air Kotor/Bau,Air Tidak Mengalir,0.3618264980249201
729,"Selamat malam admin, permisi mau tanya apakah di daerah pakis ada perbaikan? Karena air kotor banget saat dikrkuarkan jika memang ada perbaikan berapa lama karena udah 2 hari air kotor, harus nguras bak mandi terus kalau seperti ini",karena air kotor keluar memang ada perbaikan lama,karena air kotor keluar memang ada baik lama,Air Kotor/Bau,Air Tidak Mengalir,0.47579336444776
739,Tadi malam belum diperbaiki ya pdamnya air di perum ikip gunung mati dari pagi barusan keluar tapi kecil banget,tapi kecil,tapi kecil,Air Tidak Mengalir,Lainnya,0.8372802288582815
746,Min. Ini pdam saya mati sekitar tgl segini. Saya call pdam sby .. ada.petugas datang. Tapi petugas bersikeras tekanan. Jadi harus langsung pompa. Ga bisa melalui tandon. Padahal kanan kiri bisa. Dan di depan ada galian pipa hitam baru yang sambung dalam.sedangkan saya belum. Ini gimana ya? Nanti call pdam tetap petugasnya itu lagi dan ybs tidak ada solusi lain selain bypas pompa. Tidak adakah petugas lain yang bisa bantu ya untuk case ini?,admin . pdam mati tanggal segini . call pdam surabaya . ada . petugas datang .,admin . pdam mati tanggal gin . call pdam surabaya . ada . tugas datang .,Air Tidak Mengalir,Pelayanan,0.3629400383405176
746,Min. Ini pdam saya mati sekitar tgl segini. Saya call pdam sby .. ada.petugas datang. Tapi petugas bersikeras tekanan. Jadi harus langsung pompa. Ga bisa melalui tandon. Padahal kanan kiri bisa. Dan di depan ada galian pipa hitam baru yang sambung dalam.sedangkan saya belum. Ini gimana ya? Nanti call pdam tetap petugasnya itu lagi dan ybs tidak ada solusi lain selain bypas pompa. Tidak adakah petugas lain yang bisa bantu ya untuk case ini?,tapi petugas bersikeras tekanan . harus pompa . ga melalui tandon .,tapi tugas sikeras tekan . harus pompa . ga lalu tandon .,Pelayanan,Lainnya,0.393278515977622
746,Min. Ini pdam saya mati sekitar tgl segini. Saya call pdam sby .. ada.petugas datang. Tapi petugas bersikeras tekanan. Jadi harus langsung pompa. Ga bisa melalui tandon. Padahal kanan kiri bisa. Dan di depan ada galian pipa hitam baru yang sambung dalam.sedangkan saya belum. Ini gimana ya? Nanti call pdam tetap petugasnya itu lagi dan ybs tidak ada solusi lain selain bypas pompa. Tidak adakah petugas lain yang bisa bantu ya untuk case ini?,padahal kanan kiri . ada galian pipa hitam sambung dalam .,padahal kanan kiri . ada gali pipa hitam sambung dalam .,Air Tidak Mengalir,Lainnya,0.3305214939194158
750,ini mati lagi airnya daerah Krembangan. Semalam keluar tapi kecil banget dan tidak lancar. Tolonglah pak solusinya gimana ini?,mati air daerah krembangan . tadi malam keluar,mati air daerah krembangan . tadi malam keluar,Air Tidak Mengalir,Lainnya,0.46946723228540066
750,ini mati lagi airnya daerah Krembangan. Semalam keluar tapi kecil banget dan tidak lancar. Tolonglah pak solusinya gimana ini?,tapi kecil tidak lancar . solusi ?,tapi kecil tidak lancar . solusi ?,Air Tidak Mengalir,Lainnya,0.4487439634260535
753,"Di daerak saya ketintang baru selatan lotus regency airnya keluar kecil sekali. Tapi menghubungi Call Center sulit sekali, dari dulu jg sangat sulit komplain ke pdam lambat sekali minta toling yg professional","tapi menghubungi call center sulit , sulit komplain pdam lambat profesional","tapi hubung call center sulit , sulit komplain pdam lambat profesional",Pelayanan,Air Tidak Mengalir,0.7256682339742795
756,"Daerah balongsari kurang lebih 1 bulan air mengecil min, padahal udah di bantu pompa air tapi keuarnya gak maksimal.",padahal sudah bantu pompa air,padahal sudah bantu pompa air,Air Tidak Mengalir,Harga,0.29469677027972957
756,"Daerah balongsari kurang lebih 1 bulan air mengecil min, padahal udah di bantu pompa air tapi keuarnya gak maksimal.",tapi keluar tidak maksimal .,tapi keluar tidak maksimal .,Air Tidak Mengalir,Lainnya,0.42243232462229885
757,tagihan air 2 bulan terakhir tiba2 membengkak jd 2 juta rupiah dr tagihan awal yg cuma kisaran 80rb sampai 100 rb. tidak ada detail rinci tagihan pdhl hanya pemakaian rumah tangga biasa. petugas datang jg cuma lihat meteran dan bilang semua normal tanpa jelaskan detail rincian nya. sungguh diluar nalar 🙏🏻,tagihan air membengkak juta rupiah tagihan awal kisaran sampai . tidak ada detail rinci tagihan,tagih air bengkak juta rupiah tagih awal kisar sampai . tidak ada detail rinci tagih,Harga,Kebocoran,0.5489858801076832
758,meteran berputar tp angka tidak jalan,tapi angka tidak jalan,tapi angka tidak jalan,Meteran (Macet/Bermasalah),Lainnya,0.5142617005809573
764,"pemakaian saya sejak bulan sept kurang lebih sama, tapi kenapa nilai tagihannya hingga januari 2023 ini naik terus",tapi nilai tagihan hingga januari naik,tapi nilai tagih hingga januari naik,Harga,Lainnya,0.4377613448850255
767,"meteran jalannya cepet, tapi air keluar dikit","meter jalan cepet ,","meter jalan cepet ,",Meteran (Macet/Bermasalah),Air Tidak Mengalir,0.4808085791026864
768,"pencatatan meter tidak sesuai. angka meter saat ini 2361 tapi sudah dicatat 2364,   dan ada salah penjumlahan  dari  meter bulan lalu 2361 meter kini 2364 total pemakaian harusnya 3 m di tulis 10m","tapi sudah catat , ada salah penjumlahan meter","tapi sudah catat , ada salah jumlah meter",Meteran (Macet/Bermasalah),Lainnya,0.38421486337621935
768,"pencatatan meter tidak sesuai. angka meter saat ini 2361 tapi sudah dicatat 2364,   dan ada salah penjumlahan  dari  meter bulan lalu 2361 meter kini 2364 total pemakaian harusnya 3 m di tulis 10m",lalu meter kini total pemakaian harus tulis,lalu meter kini total pakai harus tulis,Pemakaian,Meteran (Macet/Bermasalah),0.23474676571289754
772,"pemakaian normal, tapi meter nya melaju dg cepat dua kali lipat dari rata2 bulan sebelum nya",tapi meter nya melaju cepat lipat nya,tapi meter nya laju cepat lipat nya,Meteran (Macet/Bermasalah),Air Kotor/Bau,0.48359263570985656
793,"meteran air gak normal, padahal tdk ada pemakaian tp jarum meteran jalan terus.dirmh hanya dipakai untuk 1 org,tetapi kok  pemakaiannya byk sekali.",padahal tidak ada pemakaian,padahal tidak ada pakai,Pemakaian,Pelayanan,0.418337607541434
797,"Petugas tidak pernah datang utk catat pemakaian setelah ganti meter. Tolong dibantu dan diperhatikan, karena saya tidak mau terjadi lagi kejadian salah ukur yg menyebabkan saya harus bayar 2 jt tagihan air meskipun itu bukan kesalahan saya.",karena tidak kejadian salah ukur menyebabkan harus bayar juta tagihan air meskipun bukan kesalahan .,karena tidak jadi salah ukur sebab harus bayar juta tagih air meski bukan salah .,Harga,Lainnya,0.45707331342468377
801,"tagihan nya naik drastis, terus kenapa kok gak pernah ada pengecekan lagi padahal penggunaan air cuman bisa jam 3 pagi saja",padahal air cuman jam pagi,padahal air cuman jam pagi,Harga,Air Tidak Mengalir,0.2731554045850355
812,air merembes dari meteran saat keran dibuka. koreksi keluhan no PN2023000000214 karena no HP salah ketik,air merembes meter keran buka . koreksi keluhan pn,air rembes meter keran buka . koreksi keluh pn,Meteran (Macet/Bermasalah),Lainnya,0.3438700071187229
816,tagihan tdk wajar Krn biasa pemakaian 10-12 kubig tp d bln januari SMP 42 kubig dan tdk d kontrol oleh petugas,karena pemakaian kubik,karena pakai kubik,Pemakaian,Harga,0.5125178091815495
816,tagihan tdk wajar Krn biasa pemakaian 10-12 kubig tp d bln januari SMP 42 kubig dan tdk d kontrol oleh petugas,tapi januari sampai kubik tidak kontrol petugas,tapi januari sampai kubik tidak kontrol tugas,Pemakaian,Lainnya,0.3326779717022398
817,apa ini tidak salah ya pencatatan meteran nya. Karena pemakaian bulan desember 2022. awal 2310-2334. terus bulan Januari 2023 kok jd awal 2284-2334.,tidak salah pencatatan meter nya .,tidak salah catat meter nya .,Pelayanan,Lainnya,0.3505525212236461
817,apa ini tidak salah ya pencatatan meteran nya. Karena pemakaian bulan desember 2022. awal 2310-2334. terus bulan Januari 2023 kok jd awal 2284-2334.,karena pemakaian desember . awal . januari awal .,karena pakai desember . awal . januari awal .,Pemakaian,Harga,0.5810346558750595
