comment_id,comment_text,segmented_text,tokens_segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
78,Diganti meteran baru tapi tagihan malah lbh banyak :person_facepalming:,ganti meter baru,"['ganti', 'meter', 'baru']",ganti meter baru,Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),0.6645416580526886
78,Diganti meteran baru tapi tagihan malah lbh banyak :person_facepalming:,tapi tagihan lebih banyak,"['tapi', 'tagihan', 'lebih', 'banyak']",tapi tagih lebih banyak,Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),0.6018871209408164
79,Air mati seharian hidup malam ajja padahal kota besar air mati terus pembayaran naik 100%,air mati seharian hidup malam aja,"['air', 'mati', 'seharian', 'hidup', 'malam', 'aja']",air mati hari hidup malam aja,Air Tidak Mengalir,Air Tidak Mengalir,0.45392190131746435
79,Air mati seharian hidup malam ajja padahal kota besar air mati terus pembayaran naik 100%,padahal kota besar air mati pembayaran naik,"['padahal', 'kota', 'besar', 'air', 'mati', 'pembayaran', 'naik']",padahal kota besar air mati bayar naik,Air Tidak Mengalir,Air Tidak Mengalir,0.3282974137717919
82,@pdamsuryasembada saya sdh kirim surat komplen ke Manajer kaliam sesuai arahan Spv Pak Agus. Katanya 3 hari kerja dihubjngi balik utk feedbacknya. Sampe skrg ga dihubungi tapi di lapangan org PDAM cabut meteran saya. Sy tlp ke Call Center PDAM Sby juga so,sudah kirim surat komplain manajer arahan supervisor agus . katanya kerja di hubungi berkali kali feedback . sampai sekarang ga hubingi,"['sudah', 'kirim', 'surat', 'komplain', 'manajer', 'arahan', 'supervisor', 'agus', '.', 'katanya', 'kerja', 'di', 'hubungi', 'berkali', 'kali', 'feedback', '.', 'sampai', 'sekarang', 'ga', 'hubingi']",sudah kirim surat komplain manajer arah supervisor agus . kata kerja di hubung kali kali feedback . sampai sekarang ga hubingi,Pelayanan,Pelayanan,0.3798247644382405
82,@pdamsuryasembada saya sdh kirim surat komplen ke Manajer kaliam sesuai arahan Spv Pak Agus. Katanya 3 hari kerja dihubjngi balik utk feedbacknya. Sampe skrg ga dihubungi tapi di lapangan org PDAM cabut meteran saya. Sy tlp ke Call Center PDAM Sby juga so,tapi lapangan pdam cabut meter . telepon call center pdam surabaya,"['tapi', 'lapangan', 'pdam', 'cabut', 'meter', '.', 'telepon', 'call', 'center', 'pdam', 'surabaya']",tapi lapang pdam cabut meter . telepon call center pdam surabaya,Pelayanan,Pelayanan,0.5020209398115927
92,Di rmh saya sdh 2 bulan ini tagihannya 100rb lbh namun penghuninya cima 2 org sehari kerja semua.... sedangkan kran mati tp meteran muternya kencang banget :see-no-evil_monkey:,rumah sudah tagihan lebih penghuni sehari kerja .,"['rumah', 'sudah', 'tagihan', 'lebih', 'penghuni', 'sehari', 'kerja', '.']",rumah sudah tagih lebih huni hari kerja .,Harga,Meteran (Macet/Bermasalah),0.25079498847643844
92,Di rmh saya sdh 2 bulan ini tagihannya 100rb lbh namun penghuninya cima 2 org sehari kerja semua.... sedangkan kran mati tp meteran muternya kencang banget :see-no-evil_monkey:,sedangkan keran mati,"['sedangkan', 'keran', 'mati']",sedang keran mati,Air Tidak Mengalir,Lainnya,0.4566115759136101
92,Di rmh saya sdh 2 bulan ini tagihannya 100rb lbh namun penghuninya cima 2 org sehari kerja semua.... sedangkan kran mati tp meteran muternya kencang banget :see-no-evil_monkey:,tapi meter putar kencang sekali sih,"['tapi', 'meter', 'putar', 'kencang', 'sekali', 'sih']",tapi meter putar kencang sekali sih,Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),0.46193463502919485
96,"Daerah tegalsari air PDAM ga layak pakai seperti air sungai sudah 2hr ini,tapi sekarang airnya mati","daerah tegalsari air pdam ga layak pakai air sungai sudah ,","['daerah', 'tegalsari', 'air', 'pdam', 'ga', 'layak', 'pakai', 'air', 'sungai', 'sudah', ',']","daerah tegalsari air pdam ga layak pakai air sungai sudah ,",Air Kotor/Bau,Air Kotor/Bau,0.934133688455554
96,"Daerah tegalsari air PDAM ga layak pakai seperti air sungai sudah 2hr ini,tapi sekarang airnya mati",tapi sekarang air mati,"['tapi', 'sekarang', 'air', 'mati']",tapi sekarang air mati,Air Tidak Mengalir,Air Tidak Mengalir,0.521902254159141
109,Wilayah tanjung perak apakah sedang ada perbaikan?,wilayah tanjung perak,"['wilayah', 'tanjung', 'perak']",wilayah tanjung perak,Lainnya,Lainnya,0.7778063518150371
109,Wilayah tanjung perak apakah sedang ada perbaikan?,sedang ada perbaikan ?,"['sedang', 'ada', 'perbaikan', '?']",sedang ada baik ?,Air Tidak Mengalir,Air Tidak Mengalir,0.6691058149404205
111,"halo @pdamsuryasembada  sy ada wa tp slow respon ya, nomor call centernya jg, operatornya sibuk terus, sedangkan air ditempat saya mati dari semalam, apa ada solusi untuk pengaduan saya",halo ada whatsapp,"['halo', 'ada', 'whatsapp']",halo ada whatsapp,Lainnya,Lainnya,0.5107006294038402
111,"halo @pdamsuryasembada  sy ada wa tp slow respon ya, nomor call centernya jg, operatornya sibuk terus, sedangkan air ditempat saya mati dari semalam, apa ada solusi untuk pengaduan saya","tapi lambat respon , nomor call center , operator sibuk ,","['tapi', 'lambat', 'respon', ',', 'nomor', 'call', 'center', ',', 'operator', 'sibuk', ',']","tapi lambat respon , nomor call center , operator sibuk ,",Pelayanan,Pelayanan,0.4296772398342906
111,"halo @pdamsuryasembada  sy ada wa tp slow respon ya, nomor call centernya jg, operatornya sibuk terus, sedangkan air ditempat saya mati dari semalam, apa ada solusi untuk pengaduan saya","sedangkan air mati tadi malam , ada solusi pengaduan","['sedangkan', 'air', 'mati', 'tadi', 'malam', ',', 'ada', 'solusi', 'pengaduan']","sedang air mati tadi malam , ada solusi adu",Air Tidak Mengalir,Air Tidak Mengalir,0.47517239010272194
134,Kel simolawang  air PDAM mati hidup malam ajja sudah pengaduan tapi tetep ajja gk berubah bayarnya naik 100%,kelurahan simolawang air pdam mati hidup malam aja sudah pengaduan,"['kelurahan', 'simolawang', 'air', 'pdam', 'mati', 'hidup', 'malam', 'aja', 'sudah', 'pengaduan']",lurah simolawang air pdam mati hidup malam aja sudah adu,Air Tidak Mengalir,Air Tidak Mengalir,0.40099963774654324
134,Kel simolawang  air PDAM mati hidup malam ajja sudah pengaduan tapi tetep ajja gk berubah bayarnya naik 100%,tapi tetap aja ga berubah bayar naik,"['tapi', 'tetap', 'aja', 'ga', 'berubah', 'bayar', 'naik']",tapi tetap aja ga ubah bayar naik,Harga,Lainnya,0.48085275515832404
141,Dulu tarif saya ini golongan 1.3 pas ada perubahan tarif kenapa tiba-tiba di ubah menjadi 2.1 padahal rumah saya juga ada tulisan KELUARGA MISKIN yang dari pemerintah lantai juga dari tanah dan juga rumah saya tidak tingkat atau berlantai 2 juga tidak dibuat kos atau kontrakan padahal tetangga saya semuanya tarif golongannya 1.3 emang ada yg 2.1 itupun dibuat kos atau kontrak sedangkan saya kan tidak kalau lapor ke PDAM ujung-ujungnya nanti petugas kemari di cek disuruh ganti meteran yang bayarnya juga gak murah tolong dong di cek petugas keliling meteran itu kenapa sih harus di ubah kan saya bayar nya juga jadi mahal paling sedikit saya kena itu 100 RB yang tetangga saya kena padahal rata2 cuma 20 ribu atau 25 ribu apalagi ini untuk daerah tambak asri yang notaben kebanyakan tarifnya golongan 1.3,tarif golong . pas ada perubahan tarif ubah .,"['tarif', 'golong', '.', 'pas', 'ada', 'perubahan', 'tarif', 'ubah', '.']",tarif golong . pas ada ubah tarif ubah .,Perubahan Kode Tarif,Lainnya,0.5249614874775939
141,Dulu tarif saya ini golongan 1.3 pas ada perubahan tarif kenapa tiba-tiba di ubah menjadi 2.1 padahal rumah saya juga ada tulisan KELUARGA MISKIN yang dari pemerintah lantai juga dari tanah dan juga rumah saya tidak tingkat atau berlantai 2 juga tidak dibuat kos atau kontrakan padahal tetangga saya semuanya tarif golongannya 1.3 emang ada yg 2.1 itupun dibuat kos atau kontrak sedangkan saya kan tidak kalau lapor ke PDAM ujung-ujungnya nanti petugas kemari di cek disuruh ganti meteran yang bayarnya juga gak murah tolong dong di cek petugas keliling meteran itu kenapa sih harus di ubah kan saya bayar nya juga jadi mahal paling sedikit saya kena itu 100 RB yang tetangga saya kena padahal rata2 cuma 20 ribu atau 25 ribu apalagi ini untuk daerah tambak asri yang notaben kebanyakan tarifnya golongan 1.3,padahal rumah ada tulisan keluarga miskin pemerintah lantai tanah rumah tidak berlantai tidak kos kontrakan,"['padahal', 'rumah', 'ada', 'tulisan', 'keluarga', 'miskin', 'pemerintah', 'lantai', 'tanah', 'rumah', 'tidak', 'berlantai', 'tidak', 'kos', 'kontrakan']",padahal rumah ada tulis keluarga miskin perintah lantai tanah rumah tidak lantai tidak kos kontra,Lainnya,Air Tidak Mengalir,0.2799561667221285
141,Dulu tarif saya ini golongan 1.3 pas ada perubahan tarif kenapa tiba-tiba di ubah menjadi 2.1 padahal rumah saya juga ada tulisan KELUARGA MISKIN yang dari pemerintah lantai juga dari tanah dan juga rumah saya tidak tingkat atau berlantai 2 juga tidak dibuat kos atau kontrakan padahal tetangga saya semuanya tarif golongannya 1.3 emang ada yg 2.1 itupun dibuat kos atau kontrak sedangkan saya kan tidak kalau lapor ke PDAM ujung-ujungnya nanti petugas kemari di cek disuruh ganti meteran yang bayarnya juga gak murah tolong dong di cek petugas keliling meteran itu kenapa sih harus di ubah kan saya bayar nya juga jadi mahal paling sedikit saya kena itu 100 RB yang tetangga saya kena padahal rata2 cuma 20 ribu atau 25 ribu apalagi ini untuk daerah tambak asri yang notaben kebanyakan tarifnya golongan 1.3,padahal tetangga tarif golongan . ada . itu pun kos kontrak,"['padahal', 'tetangga', 'tarif', 'golongan', '.', 'ada', '.', 'itu', 'pun', 'kos', 'kontrak']",padahal tetangga tarif golong . ada . itu pun kos kontrak,Harga,Harga,0.3264956519062779
141,Dulu tarif saya ini golongan 1.3 pas ada perubahan tarif kenapa tiba-tiba di ubah menjadi 2.1 padahal rumah saya juga ada tulisan KELUARGA MISKIN yang dari pemerintah lantai juga dari tanah dan juga rumah saya tidak tingkat atau berlantai 2 juga tidak dibuat kos atau kontrakan padahal tetangga saya semuanya tarif golongannya 1.3 emang ada yg 2.1 itupun dibuat kos atau kontrak sedangkan saya kan tidak kalau lapor ke PDAM ujung-ujungnya nanti petugas kemari di cek disuruh ganti meteran yang bayarnya juga gak murah tolong dong di cek petugas keliling meteran itu kenapa sih harus di ubah kan saya bayar nya juga jadi mahal paling sedikit saya kena itu 100 RB yang tetangga saya kena padahal rata2 cuma 20 ribu atau 25 ribu apalagi ini untuk daerah tambak asri yang notaben kebanyakan tarifnya golongan 1.3,sedangkan kan tidak lapor pdam ujung ujung petugas kemari cek suruh ganti meter bayar tidak murah cek petugas keliling meter sih harus ubah kan bayar nya mahal paling sedikit kena tetangga kena,"['sedangkan', 'kan', 'tidak', 'lapor', 'pdam', 'ujung', 'ujung', 'petugas', 'kemari', 'cek', 'suruh', 'ganti', 'meter', 'bayar', 'tidak', 'murah', 'cek', 'petugas', 'keliling', 'meter', 'sih', 'harus', 'ubah', 'kan', 'bayar', 'nya', 'mahal', 'paling', 'sedikit', 'kena', 'tetangga', 'kena']",sedang kan tidak lapor pdam ujung ujung tugas kemari cek suruh ganti meter bayar tidak murah cek tugas keliling meter sih harus ubah kan bayar nya mahal paling sedikit kena tetangga kena,Harga,Meteran (Macet/Bermasalah),0.2540686431458858
141,Dulu tarif saya ini golongan 1.3 pas ada perubahan tarif kenapa tiba-tiba di ubah menjadi 2.1 padahal rumah saya juga ada tulisan KELUARGA MISKIN yang dari pemerintah lantai juga dari tanah dan juga rumah saya tidak tingkat atau berlantai 2 juga tidak dibuat kos atau kontrakan padahal tetangga saya semuanya tarif golongannya 1.3 emang ada yg 2.1 itupun dibuat kos atau kontrak sedangkan saya kan tidak kalau lapor ke PDAM ujung-ujungnya nanti petugas kemari di cek disuruh ganti meteran yang bayarnya juga gak murah tolong dong di cek petugas keliling meteran itu kenapa sih harus di ubah kan saya bayar nya juga jadi mahal paling sedikit saya kena itu 100 RB yang tetangga saya kena padahal rata2 cuma 20 ribu atau 25 ribu apalagi ini untuk daerah tambak asri yang notaben kebanyakan tarifnya golongan 1.3,padahal daerah tambak asri perhatian kebanyakan tarif golong .,"['padahal', 'daerah', 'tambak', 'asri', 'perhatian', 'kebanyakan', 'tarif', 'golong', '.']",padahal daerah tambak asri perhati banyak tarif golong .,Harga,Harga,0.3376198549901308
143,"Saya sudah bayar untuk penggantian meteran air yg hilang,tapi tidak dipasang2 alasannya karena stop kran nya kosong..dan ditanyai kira2 sampe kapan tapi tdk tau..disuruh beli sendiri..sudah bayar denda meteran hilang mahal ini disuruh beli stop kran sendiri.gmn ya pelayanannya ini:smirking_face: @pdamsuryasembada","sudah bayar pergantian meter air hilang ,","['sudah', 'bayar', 'pergantian', 'meter', 'air', 'hilang', ',']","sudah bayar ganti meter air hilang ,",Meteran (Macet/Bermasalah),Air Tidak Mengalir,0.5796896653173916
143,"Saya sudah bayar untuk penggantian meteran air yg hilang,tapi tidak dipasang2 alasannya karena stop kran nya kosong..dan ditanyai kira2 sampe kapan tapi tdk tau..disuruh beli sendiri..sudah bayar denda meteran hilang mahal ini disuruh beli stop kran sendiri.gmn ya pelayanannya ini:smirking_face: @pdamsuryasembada",tapi tidak pasang alasan,"['tapi', 'tidak', 'pasang', 'alasan']",tapi tidak pasang alas,Pemasangan,Lainnya,0.4926790842470108
143,"Saya sudah bayar untuk penggantian meteran air yg hilang,tapi tidak dipasang2 alasannya karena stop kran nya kosong..dan ditanyai kira2 sampe kapan tapi tdk tau..disuruh beli sendiri..sudah bayar denda meteran hilang mahal ini disuruh beli stop kran sendiri.gmn ya pelayanannya ini:smirking_face: @pdamsuryasembada",karena stop keran nya kosong . kira sampai kapan,"['karena', 'stop', 'keran', 'nya', 'kosong', '.', 'kira', 'sampai', 'kapan']",karena stop keran nya kosong . kira sampai kapan,Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),0.5236065837573582
143,"Saya sudah bayar untuk penggantian meteran air yg hilang,tapi tidak dipasang2 alasannya karena stop kran nya kosong..dan ditanyai kira2 sampe kapan tapi tdk tau..disuruh beli sendiri..sudah bayar denda meteran hilang mahal ini disuruh beli stop kran sendiri.gmn ya pelayanannya ini:smirking_face: @pdamsuryasembada",tapi tidak . suruh beli . sudah bayar denda meter hilang mahal suruh beli stop keran . pelayanan,"['tapi', 'tidak', '.', 'suruh', 'beli', '.', 'sudah', 'bayar', 'denda', 'meter', 'hilang', 'mahal', 'suruh', 'beli', 'stop', 'keran', '.', 'pelayanan']",tapi tidak . suruh beli . sudah bayar denda meter hilang mahal suruh beli stop keran . layan,Pelayanan,Lainnya,0.3417169215024935
149,"Kenapa laporan by WhatsApp PDAM  GK ada jawaban ya kak, padahal saya sudah daftar mau tanya soal kekurangan persyaratan pasang baru","laporan whatsapp pdam ga ada kakak ,","['laporan', 'whatsapp', 'pdam', 'ga', 'ada', 'kakak', ',']","lapor whatsapp pdam ga ada kakak ,",Pelayanan,Lainnya,0.4460289345292955
149,"Kenapa laporan by WhatsApp PDAM  GK ada jawaban ya kak, padahal saya sudah daftar mau tanya soal kekurangan persyaratan pasang baru",padahal sudah daftar kekurangan persyaratan pasang baru,"['padahal', 'sudah', 'daftar', 'kekurangan', 'persyaratan', 'pasang', 'baru']",padahal sudah daftar kurang syarat pasang baru,Pemasangan,Pemasangan,0.638369885146482
154,Min kalau ngontrak rumah belum dipasang pdam caranya gimana?karena rumah yang dikontrak warisan,admin mengontrak rumah belum pasang pdam caranya ?,"['admin', 'mengontrak', 'rumah', 'belum', 'pasang', 'pdam', 'caranya', '?']",admin kontrak rumah belum pasang pdam cara ?,Pemasangan,Pemasangan,0.5830454026833949
154,Min kalau ngontrak rumah belum dipasang pdam caranya gimana?karena rumah yang dikontrak warisan,karena rumah kontrak warisan,"['karena', 'rumah', 'kontrak', 'warisan']",karena rumah kontrak waris,Pemasangan,Pemasangan,0.29604023187834017
158,Min kalau jumlah rumah ada 2 tapi sertifikasi jadi satu bisa gak min,admin rumah ada,"['admin', 'rumah', 'ada']",admin rumah ada,Lainnya,Harga,0.3995873470678768
158,Min kalau jumlah rumah ada 2 tapi sertifikasi jadi satu bisa gak min,tapi sertifikasi tidak admin,"['tapi', 'sertifikasi', 'tidak', 'admin']",tapi sertifikasi tidak admin,Lainnya,Lainnya,0.6006155407146787
160,Saya dari agustus 2024 sampai sekarang blm ada tanggapan pasang baru padahal :loudly_crying_face: wes ganti tahun min :loudly_crying_face:,agustus sampai sekarang belum ada tanggapan pasang baru,"['agustus', 'sampai', 'sekarang', 'belum', 'ada', 'tanggapan', 'pasang', 'baru']",agustus sampai sekarang belum ada tanggap pasang baru,Pelayanan,Pelayanan,0.5973789737715549
160,Saya dari agustus 2024 sampai sekarang blm ada tanggapan pasang baru padahal :loudly_crying_face: wes ganti tahun min :loudly_crying_face:,padahal sudah ganti admin,"['padahal', 'sudah', 'ganti', 'admin']",padahal sudah ganti admin,Lainnya,Air Tidak Mengalir,0.37610058488899345
162,"Saya belum di survey"" Min, padahal sdh pengajuan lama","belum survey admin ,","['belum', 'survey', 'admin', ',']","belum survey admin ,",Pemasangan,Pemasangan,0.6866590544224502
162,"Saya belum di survey"" Min, padahal sdh pengajuan lama",padahal sudah pengajuan lama,"['padahal', 'sudah', 'pengajuan', 'lama']",padahal sudah aju lama,Pemasangan,Pemasangan,0.4421526229265245
176,Halo min pdam saya warga babatan pratama sudah bayar pergantian keran air yang bocor tapi petugasnya sampai sekarang belum datang tolong dibantu ditindaklanjuti,halo admin pdam warga babatan pratama sudah bayar pergantian keran air bocor,"['halo', 'admin', 'pdam', 'warga', 'babatan', 'pratama', 'sudah', 'bayar', 'pergantian', 'keran', 'air', 'bocor']",halo admin pdam warga babatan pratama sudah bayar ganti keran air bocor,Harga,Harga,0.3452584079563962
176,Halo min pdam saya warga babatan pratama sudah bayar pergantian keran air yang bocor tapi petugasnya sampai sekarang belum datang tolong dibantu ditindaklanjuti,tapi petugas sampai sekarang belum datang bantu tindak lanjut,"['tapi', 'petugas', 'sampai', 'sekarang', 'belum', 'datang', 'bantu', 'tindak', 'lanjut']",tapi tugas sampai sekarang belum datang bantu tindak lanjut,Pelayanan,Pelayanan,0.5354460168160396
177,Air PDAM SBY pusat punyakku keruh  kyk air sumur. Padahal bayarnya larang tp airnya keruh bauk,air pdam surabaya pusat punyaku keruh air sumur .,"['air', 'pdam', 'surabaya', 'pusat', 'punyaku', 'keruh', 'air', 'sumur', '.']",air pdam surabaya pusat punya keruh air sumur .,Air Kotor/Bau,Lainnya,0.43119432284374104
177,Air PDAM SBY pusat punyakku keruh  kyk air sumur. Padahal bayarnya larang tp airnya keruh bauk,padahal bayar mahal,"['padahal', 'bayar', 'mahal']",padahal bayar mahal,Harga,Harga,0.7905032861316752
